feature_index,Chromosome,Start,End,selection_count,selection_freq
457,3,130220686,130840184,43,0.14333333333333334
103,1,63746181,64381618,43,0.14333333333333334
628,5,6356267,9839414,43,0.14333333333333334
2276,17,52205885,52455229,43,0.14333333333333334
244,1,215199726,217395427,43,0.14333333333333334
2397,18,5660598,6461189,43,0.14333333333333334
2398,18,6471417,6499427,43,0.14333333333333334
18,1,2903052,3112977,43,0.14333333333333334
222,1,182657845,186034550,43,0.14333333333333334
191,1,146661770,149362629,43,0.14333333333333334
1196,9,795606,1081643,43,0.14333333333333334
2744,22,37803663,38961219,43,0.14333333333333334
2388,18,475240,735100,43,0.14333333333333334
216,1,168818982,172497794,43,0.14333333333333334
2246,17,45882425,45949667,43,0.14333333333333334
2239,17,44721402,44847723,43,0.14333333333333334
1641,12,43945081,44919712,43,0.14333333333333334
1419,11,15253180,15787974,43,0.14333333333333334
468,3,163966040,163987465,43,0.14333333333333334
1431,11,32782710,32814911,43,0.14333333333333334
2381,17,77535412,77646396,43,0.14333333333333334
2384,17,78572201,78653545,43,0.14333333333333334
2362,17,71835912,72121536,43,0.14333333333333334
100,1,62265513,62775298,43,0.14333333333333334
2423,18,36996895,42435594,43,0.14333333333333334
609,4,188886189,190844427,43,0.14333333333333334
1965,16,23257230,25462573,43,0.14333333333333334
1966,16,25489842,27627494,43,0.14333333333333334
1913,15,55258039,57620619,43,0.14333333333333334
1974,16,31854837,31862577,43,0.14333333333333334
99,1,61460755,62257156,43,0.14333333333333334
1330,10,46396163,46568496,43,0.14333333333333334
259,1,239663268,244617610,43,0.14333333333333334
627,5,4645911,6343008,43,0.14333333333333334
2731,22,26228884,26956916,43,0.14333333333333334
624,5,916822,999736,43,0.14333333333333334
2528,19,56816785,56859204,43,0.14333333333333334
2279,17,52934138,53132322,43,0.14333333333333334
606,4,186810460,186843576,43,0.14333333333333334
608,4,186950719,188875290,43,0.14333333333333334
132,1,83381408,83603746,43,0.14333333333333334
2548,20,771302,1487457,43,0.14333333333333334
254,1,238747201,239156984,43,0.14333333333333334
936,7,53092720,54048050,43,0.14333333333333334
925,7,38212614,38223575,43,0.14333333333333334
2386,18,121700,128568,42,0.14
41,1,17030134,17037487,42,0.14
477,3,173247425,173637617,42,0.14
1765,13,106116697,109738959,42,0.14
899,7,513901,1288296,42,0.14
2620,20,47670139,47720625,42,0.14
85,1,50444082,51401581,42,0.14
2333,17,62876193,63085689,42,0.14
2428,18,48187829,51613228,42,0.14
139,1,87839437,89193171,42,0.14
879,6,153949019,154030184,42,0.14
2332,17,62484955,62865744,42,0.14
95,1,58829706,59938549,42,0.14
87,1,52445317,53651141,42,0.14
2339,17,63992868,64014886,42,0.14
2309,17,57851812,57992993,42,0.14
2247,17,45954673,46028196,42,0.14
51,1,26233527,26722236,42,0.14
2216,17,41577520,41644979,42,0.14
476,3,170472437,173237997,42,0.14
22,1,3166706,3521038,42,0.14
782,6,55859081,57298746,42,0.14
2374,17,76641413,76646445,42,0.14
128,1,79437815,80901791,42,0.14
754,6,30021894,30031367,42,0.14
2645,20,58516115,59189405,42,0.14
2373,17,76317997,76634679,42,0.14
704,5,171653443,173359849,42,0.14
599,4,162347852,163724527,42,0.14
201,1,156504203,156715120,41,0.13666666666666666
1346,10,66018580,66423604,41,0.13666666666666666
32,1,13520352,15852641,41,0.13666666666666666
2230,17,43792395,43799543,41,0.13666666666666666
1451,11,48953023,49891798,41,0.13666666666666666
218,1,176455950,179420685,41,0.13666666666666666
2238,17,44632651,44707913,41,0.13666666666666666
211,1,158747329,164242059,41,0.13666666666666666
210,1,158392593,158736756,41,0.13666666666666666
1230,9,33611015,33938574,41,0.13666666666666666
196,1,149604744,150808620,41,0.13666666666666666
199,1,152617283,155145482,41,0.13666666666666666
200,1,155152973,156497370,41,0.13666666666666666
605,4,182828885,186804557,41,0.13666666666666666
134,1,84590209,84901413,41,0.13666666666666666
242,1,212163869,213601626,41,0.13666666666666666
764,6,32718991,32728487,41,0.13666666666666666
2338,17,63780439,63983965,41,0.13666666666666666
2337,17,63656768,63774037,41,0.13666666666666666
2307,17,57378523,57606291,41,0.13666666666666666
922,7,38065862,38069416,41,0.13666666666666666
2724,22,22742616,23009582,41,0.13666666666666666
2335,17,63339485,63357090,41,0.13666666666666666
634,5,17570523,17719479,41,0.13666666666666666
2320,17,59835362,60196060,41,0.13666666666666666
2324,17,60462254,60503653,41,0.13666666666666666
1963,16,21448093,21501073,41,0.13666666666666666
138,1,87749501,87791319,41,0.13666666666666666
93,1,57359130,58257959,41,0.13666666666666666
2328,17,61590200,61726416,41,0.13666666666666666
612,4,191062719,191134340,41,0.13666666666666666
2319,17,59697825,59821791,41,0.13666666666666666
1894,15,22289273,22364310,41,0.13666666666666666
1843,14,67338747,67711611,41,0.13666666666666666
910,7,16181027,19066529,41,0.13666666666666666
2369,17,74252668,74967497,41,0.13666666666666666
2350,17,66493468,66940678,41,0.13666666666666666
1747,13,66749878,67487718,41,0.13666666666666666
245,1,217416088,219300768,40,0.13333333333333333
1432,11,32828281,33509097,40,0.13333333333333333
198,1,151998685,152605084,40,0.13333333333333333
1430,11,32019726,32772242,40,0.13333333333333333
2007,16,54596059,54845565,40,0.13333333333333333
412,3,75479859,75535753,40,0.13333333333333333
2250,17,46267891,46381045,40,0.13333333333333333
2304,17,56184200,56439989,40,0.13333333333333333
1890,15,20800736,20851679,40,0.13333333333333333
1436,11,35541828,35816070,40,0.13333333333333333
1426,11,24432855,25844571,40,0.13333333333333333
2253,17,46858804,46875527,40,0.13333333333333333
1440,11,37873219,38519214,40,0.13333333333333333
1586,11,118115430,118362161,40,0.13333333333333333
2684,21,35162506,35255874,40,0.13333333333333333
1642,12,44923991,45851001,40,0.13333333333333333
119,1,72661597,74078153,40,0.13333333333333333
460,3,131310594,136853762,40,0.13333333333333333
779,6,50933781,52204787,40,0.13333333333333333
2336,17,63372480,63587647,40,0.13333333333333333
2738,22,33700502,34814916,40,0.13333333333333333
1800,14,25879379,25966458,40,0.13333333333333333
601,4,166559793,171072076,40,0.13333333333333333
1602,12,7930382,8009244,40,0.13333333333333333
91,1,56126922,56811818,40,0.13333333333333333
769,6,37375174,39260751,40,0.13333333333333333
30,1,12800742,12805297,40,0.13333333333333333
2285,17,53989121,54014009,39,0.13
1306,10,21880427,21920526,39,0.13
1737,13,52072865,52628327,39,0.13
145,1,102443157,103810269,39,0.13
2685,21,35266227,36466945,39,0.13
2494,19,33781013,34430432,39,0.13
1561,11,79858760,79974644,39,0.13
788,6,62077839,62654445,39,0.13
2426,18,46023418,47316297,39,0.13
2427,18,47386120,48178655,39,0.13
111,1,67574404,69349603,39,0.13
762,6,32634044,32660090,39,0.13
2737,22,32984614,33685030,39,0.13
1764,13,98419519,106107051,39,0.13
1441,11,38560995,38781628,39,0.13
1946,15,100182702,100200937,39,0.13
1439,11,37466023,37830303,39,0.13
2399,18,6532535,6784144,39,0.13
1964,16,21507188,23246918,39,0.13
206,1,158222895,158292447,39,0.13
2233,17,44023841,44158872,39,0.13
549,4,70442343,70445716,39,0.13
502,4,4308119,4314081,39,0.13
193,1,149403519,149573806,39,0.13
205,1,158123386,158211115,39,0.13
505,4,9047040,9477600,39,0.13
237,1,205966175,208143743,39,0.13
46,1,22674759,23463832,39,0.13
21,1,3149648,3157982,39,0.13
155,1,110588200,112717534,39,0.13
2330,17,61841153,62243790,39,0.13
1738,13,52653413,54815215,39,0.13
1344,10,63282635,64126023,39,0.13
1110,8,55862289,56770315,39,0.13
19,1,3125822,3135062,38,0.12666666666666668
262,1,244870377,244942436,38,0.12666666666666668
935,7,50712505,53062228,38,0.12666666666666668
2329,17,61733108,61833313,38,0.12666666666666668
2274,17,52005812,52081036,38,0.12666666666666668
50,1,25441018,26227863,38,0.12666666666666668
112,1,69374719,70163952,38,0.12666666666666668
2405,18,14091869,14112462,38,0.12666666666666668
773,6,42836838,44732805,38,0.12666666666666668
454,3,127138046,128434521,38,0.12666666666666668
2240,17,44860354,45025420,38,0.12666666666666668
176,1,120761983,120923696,38,0.12666666666666668
202,1,156722904,157446463,38,0.12666666666666668
220,1,179581225,181371569,38,0.12666666666666668
2297,17,55278433,55306486,38,0.12666666666666668
1948,16,28087,37133,38,0.12666666666666668
1194,9,561049,564737,38,0.12666666666666668
1226,9,30134402,30542335,38,0.12666666666666668
2237,17,44518926,44626492,38,0.12666666666666668
2241,17,45031235,45116870,38,0.12666666666666668
1898,15,26214008,26884885,38,0.12666666666666668
1418,11,14272534,15231551,38,0.12666666666666668
1365,10,87744912,88215734,38,0.12666666666666668
1983,16,34369010,34482623,38,0.12666666666666668
485,3,193476462,196656506,38,0.12666666666666668
2310,17,57999619,58011252,38,0.12666666666666668
241,1,211438238,212152890,38,0.12666666666666668
770,6,39271467,39767959,38,0.12666666666666668
432,3,89488409,89516057,38,0.12666666666666668
1844,14,67717489,67868637,38,0.12666666666666668
900,7,1298612,5058944,38,0.12666666666666668
456,3,128683027,130206126,38,0.12666666666666668
156,1,112725478,113471063,38,0.12666666666666668
1736,13,51943586,52065165,38,0.12666666666666668
1401,10,135142920,135266354,37,0.12333333333333334
197,1,150815602,151998352,37,0.12333333333333334
1986,16,45058242,45218686,37,0.12333333333333334
2278,17,52545850,52924636,37,0.12333333333333334
380,3,9779380,9918123,37,0.12333333333333334
490,4,5224,61876,37,0.12333333333333334
1231,9,33947741,34651900,37,0.12333333333333334
2232,17,43946120,44019176,37,0.12333333333333334
2308,17,57670026,57838106,37,0.12333333333333334
2317,17,59047641,59414919,37,0.12333333333333334
472,3,164343718,164427869,37,0.12333333333333334
715,6,5839,85465,37,0.12333333333333334
928,7,39118870,39204387,37,0.12333333333333334
602,4,171088261,178331211,37,0.12333333333333334
927,7,38929655,39109161,37,0.12333333333333334
1766,13,109743699,110348566,37,0.12333333333333334
2368,17,73979103,74243371,37,0.12333333333333334
775,6,45107837,47047807,37,0.12333333333333334
2402,18,10186986,11241899,37,0.12333333333333334
131,1,83100179,83359798,37,0.12333333333333334
2680,21,34132594,34805333,37,0.12333333333333334
1601,12,7894681,7915622,37,0.12333333333333334
938,7,55487428,56267830,37,0.12333333333333334
939,7,56286058,57178083,37,0.12333333333333334
37,1,16693433,16750002,36,0.12
1732,13,42053349,45262389,36,0.12
979,7,141511878,141518228,36,0.12
2190,17,35486136,35544912,36,0.12
1435,11,34467657,35519709,36,0.12
2287,17,54113155,54166481,36,0.12
2284,17,53812877,53981104,36,0.12
516,4,41496099,42685919,36,0.12
2303,17,56015609,56174508,36,0.12
84,1,49686548,50400238,36,0.12
2316,17,58829892,59043189,36,0.12
2305,17,56447865,57110595,36,0.12
626,5,2448553,4633545,36,0.12
730,6,1436117,1512043,36,0.12
55,1,27650970,27755668,36,0.12
1753,13,73137009,77218661,36,0.12
458,3,130849527,131199964,36,0.12
768,6,35344147,37360148,36,0.12
2365,17,73072270,73113038,36,0.12
1587,11,118366070,119578429,36,0.12
765,6,32732764,32738443,36,0.12
29,1,12774453,12788158,36,0.12
1244,9,43094089,43410478,35,0.11666666666666667
90,1,55559966,56093730,35,0.11666666666666667
929,7,39217737,40218063,35,0.11666666666666667
481,3,181189842,185001990,35,0.11666666666666667
81,1,47089264,48831518,35,0.11666666666666667
89,1,55339131,55523339,35,0.11666666666666667
1292,10,3135278,3168952,35,0.11666666666666667
381,3,9923074,11677508,35,0.11666666666666667
2062,17,1863125,1881747,35,0.11666666666666667
36,1,16672053,16680432,35,0.11666666666666667
2231,17,43810166,43930335,35,0.11666666666666667
1669,12,73523915,74655845,35,0.11666666666666667
1647,12,52473664,54879669,35,0.11666666666666667
459,3,131215316,131299415,35,0.11666666666666667
1763,13,97862194,98405672,35,0.11666666666666667
1343,10,60125080,63239913,35,0.11666666666666667
718,6,146738,154410,35,0.11666666666666667
1799,14,24937976,25845033,35,0.11666666666666667
86,1,51408483,52434446,35,0.11666666666666667
755,6,30040917,30081128,35,0.11666666666666667
1670,12,74674175,74721164,35,0.11666666666666667
1348,10,67988973,68108381,34,0.11333333333333333
1569,11,83733321,85064586,34,0.11333333333333333
1640,12,42744201,43936926,34,0.11333333333333333
1588,11,119588838,124295965,34,0.11333333333333333
1590,11,130687277,132596928,34,0.11333333333333333
1589,11,124303180,130667119,34,0.11333333333333333
598,4,162205286,162321148,34,0.11333333333333333
52,1,26737835,26751009,34,0.11333333333333333
1643,12,45861893,47611599,34,0.11333333333333333
2681,21,34810804,35118077,34,0.11333333333333333
926,7,38239756,38919072,34,0.11333333333333333
1731,13,41384251,42045671,34,0.11333333333333333
1571,11,86480032,87537774,34,0.11333333333333333
1591,11,132606436,134432265,34,0.11333333333333333
2327,17,61247968,61578637,34,0.11333333333333333
1328,10,45478103,45534651,34,0.11333333333333333
483,3,186745732,193414542,34,0.11333333333333333
1881,15,18657388,18683110,34,0.11333333333333333
2271,17,51336095,51733282,34,0.11333333333333333
2283,17,53728746,53804295,34,0.11333333333333333
2286,17,54031482,54101339,34,0.11333333333333333
1195,9,577359,779786,34,0.11333333333333333
113,1,70172264,70544007,34,0.11333333333333333
116,1,70968966,72065805,34,0.11333333333333333
150,1,107408809,108467581,33,0.11
2552,20,1578087,3037884,33,0.11
898,7,461136,511452,33,0.11
937,7,54100285,55448490,33,0.11
20,1,3136815,3137481,33,0.11
1347,10,66455837,67974175,33,0.11
921,7,36175211,38060725,33,0.11
1367,10,88305288,88563503,33,0.11
2282,17,53437573,53723036,33,0.11
1434,11,34294135,34457136,33,0.11
488,3,196972157,199325300,33,0.11
1452,11,49905029,50188427,33,0.11
1108,8,53262924,54668893,33,0.11
1585,11,114680825,118110180,33,0.11
1366,10,88223706,88285075,33,0.11
982,7,141932317,141947816,33,0.11
263,1,244947984,244955806,33,0.11
424,3,84773539,86079447,33,0.11
1433,11,33522261,34288349,33,0.11
917,7,31405675,32503234,33,0.11
2005,16,54390012,54422612,32,0.10666666666666667
2275,17,52115865,52175252,32,0.10666666666666667
2745,22,38968144,39093020,32,0.10666666666666667
443,3,103869497,105247720,32,0.10666666666666667
1782,14,20418299,20477376,32,0.10666666666666667
441,3,100159418,103058802,32,0.10666666666666667
1815,14,37489099,37598648,32,0.10666666666666667
82,1,48841029,48963712,32,0.10666666666666667
1816,14,37627931,38890108,32,0.10666666666666667
2341,17,64552176,64671550,32,0.10666666666666667
15,1,2854198,2856899,32,0.10666666666666667
784,6,57477427,57636798,32,0.10666666666666667
897,7,294016,413795,32,0.10666666666666667
1671,12,74728500,75387573,32,0.10666666666666667
2812,23,91489731,91607636,32,0.10666666666666667
140,1,89198467,91213470,32,0.10666666666666667
1767,13,110356442,112440743,32,0.10666666666666667
1570,11,85072899,86462145,32,0.10666666666666667
442,3,103067334,103845179,32,0.10666666666666667
1730,13,40795287,41378403,32,0.10666666666666667
151,1,108571690,109922013,32,0.10666666666666667
149,1,106163050,107403052,32,0.10666666666666667
2715,22,20637682,20899315,32,0.10666666666666667
478,3,173645852,176989598,32,0.10666666666666667
425,3,86093476,86238114,31,0.10333333333333333
1975,16,31958973,32105104,31,0.10333333333333333
1109,8,54691654,55840039,31,0.10333333333333333
83,1,48974558,49671800,31,0.10333333333333333
1327,10,44629442,45468415,31,0.10333333333333333
2298,17,55313150,55388307,31,0.10333333333333333
907,7,9788539,11165483,31,0.10333333333333333
317,2,91240477,91321476,31,0.10333333333333333
1752,13,72745928,73112108,31,0.10333333333333333
1565,11,81383435,82269855,31,0.10333333333333333
2717,22,21858001,22597688,31,0.10333333333333333
1359,10,81863113,82109833,31,0.10333333333333333
1363,10,84660716,86792698,31,0.10333333333333333
479,3,177004388,181135381,31,0.10333333333333333
930,7,40225102,41541560,31,0.10333333333333333
1686,12,97156507,97840955,31,0.10333333333333333
2496,19,36288875,36863686,31,0.10333333333333333
1350,10,71007045,72336589,31,0.10333333333333333
951,7,66535305,69489375,30,0.1
1429,11,31323535,31998955,30,0.1
518,4,45535603,45884120,30,0.1
1639,12,42372231,42738343,30,0.1
115,1,70848676,70955685,30,0.1
172,1,119783556,119942294,30,0.1
173,1,119963572,120232261,30,0.1
1826,14,48586397,48763420,30,0.1
931,7,41557485,42802384,30,0.1
613,4,191144773,191165971,30,0.1
1812,14,34765550,35332809,30,0.1
28,1,12544104,12768740,30,0.1
2318,17,59423034,59692269,30,0.1
1437,11,35835578,36414926,30,0.1
1817,14,38908039,40550969,30,0.1
1331,10,47010385,47161232,30,0.1
1713,13,20633975,20649522,30,0.1
1984,16,34505520,34605030,30,0.1
1360,10,82117433,83642137,30,0.1
1364,10,86833369,87732633,30,0.1
657,5,49892983,49980085,29,0.09666666666666666
2492,19,32964337,33432675,29,0.09666666666666666
2273,17,51840616,51979165,29,0.09666666666666666
8,1,1738295,2477597,29,0.09666666666666666
774,6,44758471,45096253,29,0.09666666666666666
1279,9,132301378,132954430,29,0.09666666666666666
771,6,39777677,40701218,29,0.09666666666666666
1298,10,9658369,9708434,29,0.09666666666666666
1668,12,73217711,73482351,29,0.09666666666666666
142,1,91714670,93739491,29,0.09666666666666666
1637,12,41865312,42212198,29,0.09666666666666666
941,7,57241696,57368798,29,0.09666666666666666
2572,20,22275591,22680306,29,0.09666666666666666
716,6,92884,125392,29,0.09666666666666666
707,5,175563657,175907334,29,0.09666666666666666
1428,11,29167359,31313660,29,0.09666666666666666
934,7,45749583,50666812,29,0.09666666666666666
1845,14,67886288,68140129,29,0.09666666666666666
482,3,185013005,186735226,29,0.09666666666666666
445,3,106589477,111089189,29,0.09666666666666666
2573,20,22721013,23900883,29,0.09666666666666666
919,7,33245804,34851233,29,0.09666666666666666
658,5,49988952,50268244,28,0.09333333333333334
427,3,87287192,87311658,28,0.09333333333333334
2515,19,47934635,48237067,28,0.09333333333333334
2493,19,33479027,33771144,28,0.09333333333333334
2714,22,19886024,20632137,28,0.09333333333333334
1325,10,43064095,43509699,28,0.09333333333333334
1665,12,71710336,71905426,28,0.09333333333333334
375,3,521064,574415,28,0.09333333333333334
260,1,244627520,244676774,28,0.09333333333333334
2406,18,14120810,14602888,28,0.09333333333333334
114,1,70553640,70787481,28,0.09333333333333334
35,1,16551324,16592466,28,0.09333333333333334
1612,12,12841194,13391483,28,0.09333333333333334
1683,12,90696859,92322330,28,0.09333333333333334
1299,10,9727172,14033998,28,0.09333333333333334
519,4,45894555,47334481,28,0.09333333333333334
2817,23,122417938,131366673,28,0.09333333333333334
14,1,2672694,2832087,28,0.09333333333333334
756,6,30100446,31385778,28,0.09333333333333334
423,3,84212782,84761534,28,0.09333333333333334
2527,19,56410023,56795493,28,0.09333333333333334
2544,19,63588319,63784327,28,0.09333333333333334
148,1,104696813,106107236,28,0.09333333333333334
1321,10,41927641,42057554,28,0.09333333333333334
933,7,43002620,45737633,28,0.09333333333333334
10,1,2574555,2580342,28,0.09333333333333334
595,4,148098972,152558944,28,0.09333333333333334
594,4,145396784,148091215,28,0.09333333333333334
1914,15,57627602,58554678,28,0.09333333333333334
1317,10,37153306,37598792,28,0.09333333333333334
428,3,87336579,87661897,28,0.09333333333333334
429,3,87696516,88166248,28,0.09333333333333334
1572,11,87543609,88241579,28,0.09333333333333334
1372,10,89773041,90752756,28,0.09333333333333334
1644,12,47616812,49288718,27,0.09
2596,20,33643912,33862183,27,0.09
2618,20,46074165,46770469,27,0.09
1300,10,14046295,16112625,27,0.09
1638,12,42221157,42337973,27,0.09
1684,12,92329775,94134731,27,0.09
1674,12,77023447,82859962,27,0.09
1427,11,25875088,29151737,27,0.09
1438,11,36423103,37398955,27,0.09
2311,17,58020021,58237789,27,0.09
932,7,42816449,42991793,27,0.09
596,4,152569997,157221896,27,0.09
1822,14,43571616,44101105,27,0.09
2558,20,9785760,12243594,27,0.09
717,6,126550,142586,27,0.09
1329,10,45554717,46371243,27,0.09
1326,10,43530543,44610674,27,0.09
1673,12,75706042,77012738,27,0.09
1996,16,49237703,50174920,26,0.08666666666666667
783,6,57313842,57468298,26,0.08666666666666667
2182,17,34900309,34977994,26,0.08666666666666667
903,7,5568142,5872292,26,0.08666666666666667
1258,9,97648060,99770540,26,0.08666666666666667
1252,9,69611393,72870675,26,0.08666666666666667
2821,23,144052935,145145074,26,0.08666666666666667
920,7,34866533,36163174,26,0.08666666666666667
2716,22,20906896,21844483,26,0.08666666666666667
2719,22,22651385,22665928,26,0.08666666666666667
2743,22,37717564,37801946,26,0.08666666666666667
2619,20,46777921,47657956,26,0.08666666666666667
2678,21,31734621,32578981,26,0.08666666666666667
2181,17,34863487,34894235,26,0.08666666666666667
2186,17,35344057,35385941,26,0.08666666666666667
2571,20,22035853,22233149,26,0.08666666666666667
1324,10,42296956,43049635,26,0.08666666666666667
2679,21,32584770,34121981,26,0.08666666666666667
591,4,141948988,142632507,26,0.08666666666666667
705,5,173368856,173702519,26,0.08666666666666667
1265,9,110114139,110140372,26,0.08666666666666667
261,1,244693374,244865778,26,0.08666666666666667
902,7,5143987,5560058,26,0.08666666666666667
787,6,58721961,58788688,25,0.08333333333333333
2003,16,53780548,54336421,25,0.08333333333333333
2591,20,31959170,32340304,25,0.08333333333333333
2682,21,35123433,35138169,25,0.08333333333333333
2000,16,52471337,52719744,25,0.08333333333333333
1332,10,47735472,47954413,25,0.08333333333333333
433,3,89531802,89654152,25,0.08333333333333333
1874,14,105962305,106002179,25,0.08333333333333333
1818,14,40566575,40779816,25,0.08333333333333333
629,5,9867745,12822565,25,0.08333333333333333
576,4,102672728,104401802,25,0.08333333333333333
1371,10,89707445,89727363,25,0.08333333333333333
88,1,53661750,55331098,25,0.08333333333333333
2553,20,3049358,5225253,25,0.08333333333333333
2295,17,55188840,55219333,25,0.08333333333333333
430,3,88179775,88662813,25,0.08333333333333333
590,4,135920331,141938438,25,0.08333333333333333
1395,10,130385362,130850960,25,0.08333333333333333
588,4,133582875,133743518,25,0.08333333333333333
589,4,133758444,135910286,25,0.08333333333333333
1947,15,100217283,100282819,25,0.08333333333333333
1851,14,74430822,76554876,25,0.08333333333333333
434,3,89663968,90219681,25,0.08333333333333333
1236,9,37932049,38449475,24,0.08
1636,12,39197961,41841971,24,0.08
2683,21,35143936,35153895,24,0.08
2811,23,91404795,91459679,24,0.08
906,7,8511989,9779500,24,0.08
2249,17,46112158,46260128,24,0.08
4,1,792533,907406,24,0.08
635,5,17739874,17979702,24,0.08
1827,14,48795558,49374177,24,0.08
1384,10,117210751,120581888,24,0.08
1568,11,82872781,83724262,24,0.08
2006,16,54444069,54555738,24,0.08
1297,10,9361040,9629930,24,0.08
1679,12,85986743,87258350,24,0.08
759,6,32123032,32519935,24,0.08
786,6,58122432,58656267,24,0.08
264,1,244961779,244970723,24,0.08
1985,16,34634686,34976429,24,0.08
1391,10,126700842,127563278,24,0.08
587,4,133264013,133574024,24,0.08
1980,16,33758082,33875313,24,0.08
1917,15,59303257,62160322,24,0.08
1584,11,109089452,114667900,24,0.08
2711,22,17343445,17385003,24,0.08
2677,21,30286344,31727064,24,0.08
2718,22,22606654,22638797,24,0.08
1368,10,88568946,88858473,24,0.08
1563,11,80263397,80790766,24,0.08
2315,17,58754373,58810867,24,0.08
444,3,105296320,106577524,24,0.08
1319,10,37774262,38563575,24,0.08
1318,10,37642247,37726105,24,0.08
1688,12,98643996,98870746,23,0.07666666666666666
2002,16,53381895,53724420,23,0.07666666666666666
141,1,91230845,91708215,23,0.07666666666666666
1682,12,88953160,90674492,23,0.07666666666666666
1678,12,85450052,85962613,23,0.07666666666666666
2497,19,36912833,38215548,23,0.07666666666666666
1727,13,33699769,34223960,23,0.07666666666666666
1939,15,88185003,88623472,23,0.07666666666666666
1458,11,55200744,55207305,23,0.07666666666666666
1349,10,68119528,71002959,23,0.07666666666666666
2296,17,55230326,55273077,23,0.07666666666666666
2367,17,73649740,73971775,23,0.07666666666666666
1850,14,73123697,74424755,23,0.07666666666666666
1373,10,90757542,94284487,23,0.07666666666666666
451,3,119496988,123302196,23,0.07666666666666666
1856,14,95084499,96542228,23,0.07666666666666666
1562,11,80023540,80218800,23,0.07666666666666666
1559,11,78137964,78627898,23,0.07666666666666666
1814,14,36483547,37475298,23,0.07666666666666666
1819,14,40812969,41461134,23,0.07666666666666666
1801,14,25973380,28628763,23,0.07666666666666666
1242,9,40361684,40520747,23,0.07666666666666666
1811,14,34090931,34754302,22,0.07333333333333333
2248,17,46043118,46102034,22,0.07333333333333333
943,7,57518513,61275990,22,0.07333333333333333
1813,14,35347136,36478421,22,0.07333333333333333
660,5,51321507,51678728,22,0.07333333333333333
709,5,177429941,178551058,22,0.07333333333333333
767,6,32831879,35335888,22,0.07333333333333333
711,5,179309126,179400068,22,0.07333333333333333
1821,14,42076777,43555063,22,0.07333333333333333
1994,16,47717059,48773160,22,0.07333333333333333
1687,12,97852156,98629015,22,0.07333333333333333
1375,10,95214665,96111677,22,0.07333333333333333
2713,22,19209122,19829912,22,0.07333333333333333
2495,19,34467144,36255437,22,0.07333333333333333
2557,20,8811572,9761862,22,0.07333333333333333
896,7,140213,293548,22,0.07333333333333333
2816,23,108169857,122414714,22,0.07333333333333333
2189,17,35468181,35478001,22,0.07333333333333333
757,6,31395330,31558079,22,0.07333333333333333
2331,17,62251943,62478561,22,0.07333333333333333
630,5,12835355,15170666,22,0.07333333333333333
586,4,132983429,133222805,22,0.07333333333333333
1392,10,127578239,127603523,22,0.07333333333333333
1803,14,28746840,29596749,22,0.07333333333333333
1802,14,28684841,28703627,22,0.07333333333333333
1798,14,24282704,24913400,22,0.07333333333333333
1823,14,44127847,46166974,22,0.07333333333333333
1305,10,21859872,21874211,22,0.07333333333333333
1322,10,42150759,42175348,22,0.07333333333333333
1566,11,82288127,82586347,22,0.07333333333333333
438,3,95346425,97340020,22,0.07333333333333333
1573,11,88252273,89296560,22,0.07333333333333333
436,3,90296455,90391698,22,0.07333333333333333
2671,21,23023415,23393527,22,0.07333333333333333
2545,20,8747,57263,22,0.07333333333333333
2313,17,58552791,58682708,22,0.07333333333333333
1621,12,28593352,29337422,22,0.07333333333333333
1783,14,20490129,20705560,21,0.07
1790,14,22022060,22034704,21,0.07
27,1,10551320,12533269,21,0.07
2833,23,153997146,154492924,21,0.07
5,1,912799,1266212,21,0.07
942,7,57387971,57475215,21,0.07
9,1,2481927,2562342,21,0.07
144,1,97110991,102417008,21,0.07
1828,14,49379507,49689536,21,0.07
1988,16,45322798,45965768,21,0.07
1316,10,35015198,37129260,21,0.07
761,6,32605300,32629848,21,0.07
661,5,51720583,51852968,21,0.07
1689,12,98887240,100375665,21,0.07
1675,12,82881635,83804633,21,0.07
1997,16,50206404,50697276,21,0.07
2595,20,33373252,33634683,21,0.07
2001,16,52725865,53360409,21,0.07
2447,19,2345665,3342864,21,0.07
2567,20,16804987,17574374,21,0.07
1940,15,88627158,91016086,21,0.07
2565,20,15922383,16680587,21,0.07
1356,10,78427308,79275280,21,0.07
1830,14,50389482,50946632,21,0.07
592,4,142656232,143241597,21,0.07
448,3,113854434,114473399,21,0.07
440,3,97955574,100144881,21,0.07
1567,11,82599955,82867442,21,0.07
2300,17,55470922,55677345,21,0.07
1374,10,94291120,95206619,21,0.07
1853,14,80562041,83928319,21,0.07
1852,14,76560703,80554345,21,0.07
1876,14,106216726,106349756,21,0.07
1870,14,105654998,105693581,21,0.07
1278,9,131502208,132291494,21,0.07
2824,23,151067607,152416606,21,0.07
2826,23,152552851,152570071,21,0.07
1257,9,96913301,97624504,21,0.07
2822,23,145164724,149589730,20,0.06666666666666667
2574,20,23907317,25032355,20,0.06666666666666667
1357,10,79281452,80128812,20,0.06666666666666667
1847,14,71888528,73047267,20,0.06666666666666667
1320,10,38596435,38781788,20,0.06666666666666667
2312,17,58286355,58534378,20,0.06666666666666667
6,1,1271190,1590570,20,0.06666666666666667
316,2,91057159,91234354,20,0.06666666666666667
2819,23,132998038,140285388,20,0.06666666666666667
